frame,time_s,protocol,info,wpan_cmd,wpan_src64,wpan_dst64,wpan_src16,wpan_dst16,wpan_association_short,nwk_src,nwk_dst,nwk_src64,nwk_dst64,nwk_security,security_key_id,security_src64,decryption_key_label,aps_type,aps_src_ep,aps_dst_ep,aps_cluster,aps_profile,aps_cmd_id,aps_cmd_key_type,aps_cmd_device,zcl_mfg_code,zcl_tsn,zcl_cmd_id,zcl_rsp_to_cmd,zcl_attr_id,zcl_attr_status,zcl_attr_type,zcl_attr_uint8,zcl_attr_uint16,zcl_attr_uint24,zcl_attr_uint32,zcl_attr_bitmap8,zcl_attr_bitmap16,zcl_attr_bitmap32,zcl_attr_str,zcl_attr_ostr,zcl_attr_bytes
1480,51.686109000,,,,,,0x0001,0x7a39,,0x0001,0x7a39,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1481,51.696426000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,51.719248000,,,,,,0x0001,0x7a39,,0x0001,0x7a39,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1483,51.729103000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,51.751322000,,,,,,0x0001,0x7a39,,0x0001,0x7a39,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1485,51.761918000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,51.784032000,,,,,,0x0001,0x7a39,,0x0001,0x7a39,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1487,51.793371000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,51.818153000,,,,,,0x0001,0x7a39,,0x0001,0x7a39,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1489,51.826528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,51.849207000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1491,51.924169000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,51.932887000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,51.955599000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1494,52.034246000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,52.049821000,,,,,,0x0001,0x3291,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0004,0x0104,,,,,2,,,,,,,,,,,,,,,
1496,52.050362000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,52.056099000,,,,,,0x3291,0xfbb6,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,64,11,0x0004,0x0104,,,,,2,,,,,,,,,,,,,,,
1498,52.056640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,52.075225000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1500,52.110254000,,,,,,0xfbb6,0x3291,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:40:71:11,,0x00,11,64,0x0004,0x0104,,,,,2,,,,,,,,,,,,,,,
1501,52.116511000,,,,,,0x3291,0x0001,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,11,64,0x0004,0x0104,,,,,2,,,,,,,,,,,,,,,
1502,52.117054000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,52.152500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,52.175839000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1505,52.245154000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,52.253340000,,,,,,0xdc3f,0x0001,,0xeffd,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:56,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1507,52.253884000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,52.274757000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1509,52.353586000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,52.375371000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1511,52.442574000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,52.450415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,52.471564000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1514,52.496966000,,,,,,0x9a1a,0xffff,,0x9a1a,0xfffc,00:17:88:01:08:32:cb:1f,,True,0x01,00:17:88:01:08:32:cb:1f,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,52.546792000,,,,,,0xdc3f,0x0001,,0xeffd,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:56,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1516,52.547335000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,52.569605000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1518,52.637718000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,52.647019000,,,,,,0xdc3f,0x0001,,0xeffd,0x0001,,,True,0x01,00:17:88:01:0d:93:d6:56,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1520,52.647562000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,52.669709000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1522,52.705055000,,,,00:17:88:01:0b:89:54:2f,,0xadeb,0xffff,,0xadeb,0xfffc,00:17:88:01:0b:89:54:2f,,True,0x01,00:17:88:01:0b:89:54:2f,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,52.745939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,52.771465000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1525,52.846338000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,52.868492000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1527,52.942990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,52.966325000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1529,53.042157000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,53.065450000,,,,,,0x0001,0xaed9,,0x0001,0xeffd,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1531,53.140225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,53.143518000,,,,,,0x0001,0x3291,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0005,0x0104,,,,,3,,,,,,,,,,,,,,,
1533,53.144060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,53.148881000,,,,,,0x3291,0xfbb6,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,64,11,0x0005,0x0104,,,,,3,,,,,,,,,,,,,,,
1535,53.149422000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,53.173595000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1537,53.180503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,53.188494000,,,,,,0x09de,0xffff,,0x09de,0xfffc,00:17:88:01:0c:b9:2f:63,,True,0x01,00:17:88:01:0c:b9:2f:63,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,53.195457000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1540,53.195998000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,53.205983000,,,,,,0xfbb6,0x3291,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:40:71:11,,0x00,11,64,0x0005,0x0104,,,,,3,,,,,,,,,,,,,,,
1542,53.206525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,53.209748000,,,,,,0xdc30,0x09de,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0c:d7:7c:6b,,0x00,2,65,0x0406,0x0104,,,,,186,0x0a,,,,0x18,,,,,,,,,,
1544,53.210289000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,53.214944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,53.255602000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1547,53.256143000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,53.263830000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1549,53.267361000,,,,,,0x09de,0x0c67,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0c:b9:2f:63,,0x00,2,65,0x0406,0x0104,,,,,186,0x0a,,,,0x18,,,,,,,,,,
1550,53.267903000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,53.274600000,,,,,,0x0c67,0x0001,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,2,65,0x0406,0x0104,,,,,186,0x0a,,,,0x18,,,,,,,,,,
1552,53.279350000,,,,,,0x0c67,0x0001,,0xdc30,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,,0x00,2,65,0x0406,0x0104,,,,,186,0x0a,,,,0x18,,,,,,,,,,
1553,53.279893000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,53.296800000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1555,53.303599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,53.307660000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1557,53.308202000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,53.320350000,,,,,,0x37ca,0xffff,,0x37ca,0xfffc,00:17:88:01:0d:93:d6:1b,,True,0x01,00:17:88:01:0d:93:d6:1b,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,53.331625000,,,,,,0x0001,0x09de,,0x0001,0xdc30,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,65,2,0x0406,0x0104,,,,,186,0x0b,0x0a,,0x00,,,,,,,,,,,
1560,53.332166000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,53.367406000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1562,53.367947000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,53.376969000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1564,53.383695000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,53.404717000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1566,53.412129000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,53.417532000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1568,53.418073000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,53.477879000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1570,53.478420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,53.485859000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1572,53.494788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,53.516402000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1574,53.521935000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,53.527749000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1576,53.528290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,53.587420000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1578,53.587961000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,53.596291000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1580,53.605083000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,53.627183000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1582,53.627724000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,53.634296000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,53.638796000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1585,53.639338000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,53.699343000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1587,53.699884000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,53.706953000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1589,53.714213000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,53.737664000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1591,53.744480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,53.750812000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1593,53.751353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,53.811108000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1595,53.811650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,53.820331000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1597,53.827679000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,53.849202000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1599,53.849744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,53.854412000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,53.858510000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1602,53.859051000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,53.899892000,,,0x04,,,0x2d0e,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,53.900433000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,53.917412000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1606,53.917953000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,53.927126000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1608,53.934155000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,53.956307000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1610,53.961680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,53.967308000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1612,53.967849000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,54.025574000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1614,54.026116000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,54.034460000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1616,54.042127000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,54.064337000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1618,54.071735000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,54.075751000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1620,54.076292000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,54.134676000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1622,54.135217000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,54.144435000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1624,54.152426000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,54.177875000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1626,54.183417000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,54.189186000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1628,54.189727000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,54.245578000,,,,,,0x0001,0x3291,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,64,11,0x0000,0x0104,,,,0x100b,4,0x00,,"0x0021,0x0020",,,,,,,,,,,,
1630,54.246120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,54.251536000,,,,,,0x3291,0xfbb6,,0x0001,0xfbb6,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,64,11,0x0000,0x0104,,,,0x100b,4,0x00,,"0x0021,0x0020",,,,,,,,,,,,
1632,54.252077000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,54.256865000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1634,54.257406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,54.264673000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1636,54.273307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,54.295134000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1638,54.302626000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,54.306362000,,,,,,0xfbb6,0x3291,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:40:71:11,,0x00,11,64,0x0000,0x0104,,,,0x100b,4,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1402077,,,,0:PWRON@1,,
1640,54.306903000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,54.310329000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1642,54.310870000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,54.315142000,,,,,,0x3291,0x0001,,0xfbb6,0x0001,,,True,0x01,00:17:88:01:0d:93:d3:f6,,0x00,11,64,0x0000,0x0104,,,,0x100b,4,0x01,,"0x0021,0x0020","0x00,0x00","0x23,0x42",,,,1402077,,,,0:PWRON@1,,
1644,54.315685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,54.368475000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1646,54.369016000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,54.376750000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1648,54.383831000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,54.405600000,,,,,,0x0001,0x55b8,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:05:4f:59:f4,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1650,54.412191000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,54.416578000,,,,,,0x6530,0x3fc2,,0x0001,0x3fc2,,,True,0x01,00:17:88:01:08:37:cb:fc,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1652,54.417119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,54.475098000,,,,,,0x3fc2,0xdc60,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:4c:95:ce,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1654,54.475639000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,54.484522000,,,,,,0xdc60,0x7a39,,0x3fc2,0x0001,,,True,0x01,00:17:88:01:0c:94:0f:b8,,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
1656,54.492496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
